Date,Region,Commodity,Year,Month,WeekOfYear,DayOfWeek,DayOfYear,Temperature_C,Rainfall_mm,Humidity_pct,yhat_lkr
2026-03-02,Ampara,Cabbage,2026,3,10,0,61,27.912,216.172,73.837,239.44762
2026-03-09,Ampara,Cabbage,2026,3,11,0,68,27.84,177.886,77.325,256.84085
2026-03-16,Ampara,Cabbage,2026,3,12,0,75,29.116999999999997,140.30700000000002,75.327,375.6569
2026-03-23,Ampara,Cabbage,2026,3,13,0,82,28.436999999999998,111.47200000000001,70.755,299.8577
2026-03-30,Ampara,Cabbage,2026,3,14,0,89,28.957000000000004,168.356,64.565,263.16168
2026-04-06,Ampara,Cabbage,2026,4,15,0,96,28.505,147.224,65.296,260.97778
2026-04-13,Ampara,Cabbage,2026,4,16,0,103,28.765,229.479,75.57600000000001,287.58942
2026-04-20,Ampara,Cabbage,2026,4,17,0,110,28.04375,164.709375,76.97395833333333,258.4697
2026-04-27,Ampara,Cabbage,2026,4,18,0,117,28.141414141414142,150.05757575757576,73.72020202020201,266.39508
2026-05-04,Ampara,Cabbage,2026,5,19,0,124,28.416,149.14700000000002,67.967,287.07275
2026-05-11,Ampara,Cabbage,2026,5,20,0,131,28.389,175.29,68.015,262.7813
2026-05-18,Ampara,Cabbage,2026,5,21,0,138,28.447999999999997,187.808,66.635,241.31819
2026-05-25,Ampara,Cabbage,2026,5,22,0,145,28.814,218.773,77.275,284.74713
2026-06-01,Ampara,Cabbage,2026,6,23,0,152,28.71,199.886,75.93599999999999,305.145
2026-06-08,Ampara,Cabbage,2026,6,24,0,159,28.75,135.393,73.08099999999999,267.809
2026-06-15,Ampara,Cabbage,2026,6,25,0,166,27.383000000000003,180.77,64.561,217.84047
2026-06-22,Ampara,Cabbage,2026,6,26,0,173,31.643,135.921,64.822,273.11368
2026-06-29,Ampara,Cabbage,2026,6,27,0,180,26.979,218.77,71.98899999999999,243.02196
2026-07-06,Ampara,Cabbage,2026,7,28,0,187,26.878,206.89,81.589,241.16621
2026-07-13,Ampara,Cabbage,2026,7,29,0,194,27.156999999999996,188.622,76.117,236.4342
2026-07-20,Ampara,Cabbage,2026,7,30,0,201,27.363541666666666,101.94895833333334,73.28541666666666,264.1818
2026-07-27,Ampara,Cabbage,2026,7,31,0,208,28.7020202020202,156.96363636363637,68.6131313131313,309.15305
2026-08-03,Ampara,Cabbage,2026,8,32,0,215,29.432,193.123,68.88900000000001,216.85687
2026-08-10,Ampara,Cabbage,2026,8,33,0,222,28.198,207.59900000000002,72.89699999999999,278.379
2026-08-17,Ampara,Cabbage,2026,8,34,0,229,27.45,179.38400000000001,77.875,256.7533
2026-08-24,Ampara,Cabbage,2026,8,35,0,236,29.169,152.155,75.515,303.86136
2026-08-31,Ampara,Cabbage,2026,8,36,0,243,28.615,105.49,71.035,290.67218
2026-09-07,Ampara,Cabbage,2026,9,37,0,250,28.635,169.07,65.051,249.43265
2026-09-14,Ampara,Cabbage,2026,9,38,0,257,28.805,140.028,64.926,361.92645
2026-09-21,Ampara,Cabbage,2026,9,39,0,264,28.680999999999997,236.69799999999998,74.22399999999999,320.0567
2026-09-28,Ampara,Cabbage,2026,9,40,0,271,28.151,160.386,77.383,277.86487
2026-10-05,Ampara,Cabbage,2026,10,41,0,278,28.116999999999997,153.266,74.245,318.22913
2026-10-12,Ampara,Cabbage,2026,10,42,0,285,28.329,146.89,68.124,271.6754
2026-10-19,Ampara,Cabbage,2026,10,43,0,292,28.10104166666667,177.65104166666666,67.98645833333333,277.96567
2026-10-26,Ampara,Cabbage,2026,10,44,0,299,28.665656565656565,182.1888888888889,66.4040404040404,239.24379
2026-11-02,Ampara,Cabbage,2026,11,45,0,306,28.983,221.00599999999997,76.313,318.78677
2026-11-09,Ampara,Cabbage,2026,11,46,0,313,28.605,203.769,75.652,292.80386
2026-11-16,Ampara,Cabbage,2026,11,47,0,320,28.5,137.50300000000001,74.323,272.19138
2026-11-23,Ampara,Cabbage,2026,11,48,0,327,27.949,170.74,64.983,226.83426
2026-11-30,Ampara,Cabbage,2026,11,49,0,334,31.361,141.355,64.546,295.45737
2026-12-07,Ampara,Cabbage,2026,12,50,0,341,27.115,208.484,70.95100000000001,263.75446
2026-12-14,Ampara,Cabbage,2026,12,51,0,348,26.912,212.89700000000002,81.889,199.66537
2026-12-21,Ampara,Cabbage,2026,12,52,0,355,27.090999999999998,198.87599999999998,75.947,256.47583
2026-12-28,Ampara,Cabbage,2026,12,53,0,362,22.060000000000002,105.02000000000001,82.03999999999999,318.40472
2026-01-05,Ampara,Carrot,2026,1,2,0,5,27.037,185.993,64.065,242.94995
2026-01-12,Ampara,Carrot,2026,1,3,0,12,31.693,133.589,65.282,280.0147
2026-01-19,Ampara,Carrot,2026,1,4,0,19,26.83020833333333,227.828125,72.75416666666666,301.65143
2026-01-26,Ampara,Carrot,2026,1,5,0,26,26.924242424242426,205.3959595959596,81.43939393939394,299.2214
2026-02-02,Ampara,Carrot,2026,2,6,0,33,27.221,182.017,76.204,255.9337
2026-02-09,Ampara,Carrot,2026,2,7,0,40,27.249000000000002,105.069,72.76599999999999,238.23763
2026-02-16,Ampara,Carrot,2026,2,8,0,47,28.939,161.154,68.609,252.30743
2026-02-23,Ampara,Carrot,2026,2,9,0,54,29.357,187.767,68.955,242.73067
2026-03-02,Ampara,Carrot,2026,3,10,0,61,27.912,216.172,73.837,229.6079
2026-03-09,Ampara,Carrot,2026,3,11,0,68,27.84,177.886,77.325,246.08401
2026-03-16,Ampara,Carrot,2026,3,12,0,75,29.116999999999997,140.30700000000002,75.327,283.72876
2026-03-23,Ampara,Carrot,2026,3,13,0,82,28.436999999999998,111.47200000000001,70.755,315.6137
2026-03-30,Ampara,Carrot,2026,3,14,0,89,28.957000000000004,168.356,64.565,210.72281
2026-04-06,Ampara,Carrot,2026,4,15,0,96,28.505,147.224,65.296,278.05942
2026-04-13,Ampara,Carrot,2026,4,16,0,103,28.765,229.479,75.57600000000001,363.33145
2026-04-20,Ampara,Carrot,2026,4,17,0,110,28.04375,164.709375,76.97395833333333,272.37738
2026-04-27,Ampara,Carrot,2026,4,18,0,117,28.141414141414142,150.05757575757576,73.72020202020201,235.94176
2026-05-04,Ampara,Carrot,2026,5,19,0,124,28.416,149.14700000000002,67.967,327.5893
2026-05-11,Ampara,Carrot,2026,5,20,0,131,28.389,175.29,68.015,232.58185
2026-05-18,Ampara,Carrot,2026,5,21,0,138,28.447999999999997,187.808,66.635,320.1087
2026-05-25,Ampara,Carrot,2026,5,22,0,145,28.814,218.773,77.275,317.53973
2026-06-01,Ampara,Carrot,2026,6,23,0,152,28.71,199.886,75.93599999999999,350.5959
2026-06-08,Ampara,Carrot,2026,6,24,0,159,28.75,135.393,73.08099999999999,290.8378
2026-06-15,Ampara,Carrot,2026,6,25,0,166,27.383000000000003,180.77,64.561,204.45915
2026-06-22,Ampara,Carrot,2026,6,26,0,173,31.643,135.921,64.822,286.15756
2026-06-29,Ampara,Carrot,2026,6,27,0,180,26.979,218.77,71.98899999999999,258.91434
2026-07-06,Ampara,Carrot,2026,7,28,0,187,26.878,206.89,81.589,282.54468
2026-07-13,Ampara,Carrot,2026,7,29,0,194,27.156999999999996,188.622,76.117,239.1506
2026-07-20,Ampara,Carrot,2026,7,30,0,201,27.363541666666666,101.94895833333334,73.28541666666666,257.89368
2026-07-27,Ampara,Carrot,2026,7,31,0,208,28.7020202020202,156.96363636363637,68.6131313131313,297.79523
2026-08-03,Ampara,Carrot,2026,8,32,0,215,29.432,193.123,68.88900000000001,246.72858
2026-08-10,Ampara,Carrot,2026,8,33,0,222,28.198,207.59900000000002,72.89699999999999,246.51213
2026-08-17,Ampara,Carrot,2026,8,34,0,229,27.45,179.38400000000001,77.875,238.94785
2026-08-24,Ampara,Carrot,2026,8,35,0,236,29.169,152.155,75.515,311.59885
2026-08-31,Ampara,Carrot,2026,8,36,0,243,28.615,105.49,71.035,328.49768
2026-09-07,Ampara,Carrot,2026,9,37,0,250,28.635,169.07,65.051,271.03604
2026-09-14,Ampara,Carrot,2026,9,38,0,257,28.805,140.028,64.926,270.43738
2026-09-21,Ampara,Carrot,2026,9,39,0,264,28.680999999999997,236.69799999999998,74.22399999999999,302.34216
2026-09-28,Ampara,Carrot,2026,9,40,0,271,28.151,160.386,77.383,272.60095
2026-10-05,Ampara,Carrot,2026,10,41,0,278,28.116999999999997,153.266,74.245,263.11496
2026-10-12,Ampara,Carrot,2026,10,42,0,285,28.329,146.89,68.124,283.24756
2026-10-19,Ampara,Carrot,2026,10,43,0,292,28.10104166666667,177.65104166666666,67.98645833333333,237.60432
2026-10-26,Ampara,Carrot,2026,10,44,0,299,28.665656565656565,182.1888888888889,66.4040404040404,327.43716
2026-11-02,Ampara,Carrot,2026,11,45,0,306,28.983,221.00599999999997,76.313,314.22638
2026-11-09,Ampara,Carrot,2026,11,46,0,313,28.605,203.769,75.652,354.40213
2026-11-16,Ampara,Carrot,2026,11,47,0,320,28.5,137.50300000000001,74.323,311.31903
2026-11-23,Ampara,Carrot,2026,11,48,0,327,27.949,170.74,64.983,223.40916
2026-11-30,Ampara,Carrot,2026,11,49,0,334,31.361,141.355,64.546,240.41667
2026-12-07,Ampara,Carrot,2026,12,50,0,341,27.115,208.484,70.95100000000001,277.11722
2026-12-14,Ampara,Carrot,2026,12,51,0,348,26.912,212.89700000000002,81.889,258.97653
2026-12-21,Ampara,Carrot,2026,12,52,0,355,27.090999999999998,198.87599999999998,75.947,302.82275
2026-12-28,Ampara,Carrot,2026,12,53,0,362,22.060000000000002,105.02000000000001,82.03999999999999,242.69107
2026-01-05,Ampara,Drumsticks,2026,1,2,0,5,27.037,185.993,64.065,233.36153
2026-01-12,Ampara,Drumsticks,2026,1,3,0,12,31.693,133.589,65.282,230.25208
2026-01-19,Ampara,Drumsticks,2026,1,4,0,19,26.83020833333333,227.828125,72.75416666666666,314.0406
2026-01-26,Ampara,Drumsticks,2026,1,5,0,26,26.924242424242426,205.3959595959596,81.43939393939394,240.14214
2026-02-02,Ampara,Drumsticks,2026,2,6,0,33,27.221,182.017,76.204,267.19183
2026-02-09,Ampara,Drumsticks,2026,2,7,0,40,27.249000000000002,105.069,72.76599999999999,282.63358
2026-02-16,Ampara,Drumsticks,2026,2,8,0,47,28.939,161.154,68.609,277.54755
2026-02-23,Ampara,Drumsticks,2026,2,9,0,54,29.357,187.767,68.955,206.72218
2026-03-02,Ampara,Drumsticks,2026,3,10,0,61,27.912,216.172,73.837,327.20062
2026-03-09,Ampara,Drumsticks,2026,3,11,0,68,27.84,177.886,77.325,295.72766
2026-03-16,Ampara,Drumsticks,2026,3,12,0,75,29.116999999999997,140.30700000000002,75.327,275.86093
2026-03-23,Ampara,Drumsticks,2026,3,13,0,82,28.436999999999998,111.47200000000001,70.755,332.976
2026-03-30,Ampara,Drumsticks,2026,3,14,0,89,28.957000000000004,168.356,64.565,252.20976
2026-04-06,Ampara,Drumsticks,2026,4,15,0,96,28.505,147.224,65.296,215.73833
2026-04-13,Ampara,Drumsticks,2026,4,16,0,103,28.765,229.479,75.57600000000001,325.66965
2026-04-20,Ampara,Drumsticks,2026,4,17,0,110,28.04375,164.709375,76.97395833333333,270.45544
2026-04-27,Ampara,Drumsticks,2026,4,18,0,117,28.141414141414142,150.05757575757576,73.72020202020201,257.24957
2026-05-04,Ampara,Drumsticks,2026,5,19,0,124,28.416,149.14700000000002,67.967,285.33652
2026-05-11,Ampara,Drumsticks,2026,5,20,0,131,28.389,175.29,68.015,289.83517
2026-05-18,Ampara,Drumsticks,2026,5,21,0,138,28.447999999999997,187.808,66.635,308.9235
2026-05-25,Ampara,Drumsticks,2026,5,22,0,145,28.814,218.773,77.275,282.7876
2026-06-01,Ampara,Drumsticks,2026,6,23,0,152,28.71,199.886,75.93599999999999,265.39905
2026-06-08,Ampara,Drumsticks,2026,6,24,0,159,28.75,135.393,73.08099999999999,294.728
2026-06-15,Ampara,Drumsticks,2026,6,25,0,166,27.383000000000003,180.77,64.561,224.40857
2026-06-22,Ampara,Drumsticks,2026,6,26,0,173,31.643,135.921,64.822,229.68764
2026-06-29,Ampara,Drumsticks,2026,6,27,0,180,26.979,218.77,71.98899999999999,252.06276
2026-07-06,Ampara,Drumsticks,2026,7,28,0,187,26.878,206.89,81.589,282.0628
2026-07-13,Ampara,Drumsticks,2026,7,29,0,194,27.156999999999996,188.622,76.117,255.39645
2026-07-20,Ampara,Drumsticks,2026,7,30,0,201,27.363541666666666,101.94895833333334,73.28541666666666,269.53143
2026-07-27,Ampara,Drumsticks,2026,7,31,0,208,28.7020202020202,156.96363636363637,68.6131313131313,272.21344
2026-08-03,Ampara,Drumsticks,2026,8,32,0,215,29.432,193.123,68.88900000000001,214.85939
2026-08-10,Ampara,Drumsticks,2026,8,33,0,222,28.198,207.59900000000002,72.89699999999999,349.73386
2026-08-17,Ampara,Drumsticks,2026,8,34,0,229,27.45,179.38400000000001,77.875,297.42255
2026-08-24,Ampara,Drumsticks,2026,8,35,0,236,29.169,152.155,75.515,208.76228
2026-08-31,Ampara,Drumsticks,2026,8,36,0,243,28.615,105.49,71.035,310.93436
2026-09-07,Ampara,Drumsticks,2026,9,37,0,250,28.635,169.07,65.051,269.81476
2026-09-14,Ampara,Drumsticks,2026,9,38,0,257,28.805,140.028,64.926,277.29248
2026-09-21,Ampara,Drumsticks,2026,9,39,0,264,28.680999999999997,236.69799999999998,74.22399999999999,333.34338
2026-09-28,Ampara,Drumsticks,2026,9,40,0,271,28.151,160.386,77.383,297.97568
2026-10-05,Ampara,Drumsticks,2026,10,41,0,278,28.116999999999997,153.266,74.245,292.84323
2026-10-12,Ampara,Drumsticks,2026,10,42,0,285,28.329,146.89,68.124,252.84187
2026-10-19,Ampara,Drumsticks,2026,10,43,0,292,28.10104166666667,177.65104166666666,67.98645833333333,326.6162
2026-10-26,Ampara,Drumsticks,2026,10,44,0,299,28.665656565656565,182.1888888888889,66.4040404040404,307.23386
2026-11-02,Ampara,Drumsticks,2026,11,45,0,306,28.983,221.00599999999997,76.313,310.83685
2026-11-09,Ampara,Drumsticks,2026,11,46,0,313,28.605,203.769,75.652,310.2857
2026-11-16,Ampara,Drumsticks,2026,11,47,0,320,28.5,137.50300000000001,74.323,320.2292
2026-11-23,Ampara,Drumsticks,2026,11,48,0,327,27.949,170.74,64.983,258.54486
2026-11-30,Ampara,Drumsticks,2026,11,49,0,334,31.361,141.355,64.546,223.87923
2026-12-07,Ampara,Drumsticks,2026,12,50,0,341,27.115,208.484,70.95100000000001,316.95374
2026-12-14,Ampara,Drumsticks,2026,12,51,0,348,26.912,212.89700000000002,81.889,265.51135
2026-12-21,Ampara,Drumsticks,2026,12,52,0,355,27.090999999999998,198.87599999999998,75.947,271.42316
2026-12-28,Ampara,Drumsticks,2026,12,53,0,362,22.060000000000002,105.02000000000001,82.03999999999999,263.83685
2026-01-05,Ampara,Jackfruit,2026,1,2,0,5,27.037,185.993,64.065,281.65808
2026-01-12,Ampara,Jackfruit,2026,1,3,0,12,31.693,133.589,65.282,318.3923
2026-01-19,Ampara,Jackfruit,2026,1,4,0,19,26.83020833333333,227.828125,72.75416666666666,302.96786
2026-01-26,Ampara,Jackfruit,2026,1,5,0,26,26.924242424242426,205.3959595959596,81.43939393939394,243.02103
2026-02-02,Ampara,Jackfruit,2026,2,6,0,33,27.221,182.017,76.204,287.69843
2026-02-09,Ampara,Jackfruit,2026,2,7,0,40,27.249000000000002,105.069,72.76599999999999,346.42557
2026-02-16,Ampara,Jackfruit,2026,2,8,0,47,28.939,161.154,68.609,230.75415
2026-02-23,Ampara,Jackfruit,2026,2,9,0,54,29.357,187.767,68.955,303.52628
2026-03-02,Ampara,Jackfruit,2026,3,10,0,61,27.912,216.172,73.837,277.7052
2026-03-09,Ampara,Jackfruit,2026,3,11,0,68,27.84,177.886,77.325,252.80646
2026-03-16,Ampara,Jackfruit,2026,3,12,0,75,29.116999999999997,140.30700000000002,75.327,261.07776
2026-03-23,Ampara,Jackfruit,2026,3,13,0,82,28.436999999999998,111.47200000000001,70.755,232.91849
2026-03-30,Ampara,Jackfruit,2026,3,14,0,89,28.957000000000004,168.356,64.565,207.91084
2026-04-06,Ampara,Jackfruit,2026,4,15,0,96,28.505,147.224,65.296,140.54807
2026-04-13,Ampara,Jackfruit,2026,4,16,0,103,28.765,229.479,75.57600000000001,310.3851
2026-04-20,Ampara,Jackfruit,2026,4,17,0,110,28.04375,164.709375,76.97395833333333,265.82907
2026-04-27,Ampara,Jackfruit,2026,4,18,0,117,28.141414141414142,150.05757575757576,73.72020202020201,240.80212
2026-05-04,Ampara,Jackfruit,2026,5,19,0,124,28.416,149.14700000000002,67.967,182.61946
2026-05-11,Ampara,Jackfruit,2026,5,20,0,131,28.389,175.29,68.015,205.84892
2026-05-18,Ampara,Jackfruit,2026,5,21,0,138,28.447999999999997,187.808,66.635,247.80165
2026-05-25,Ampara,Jackfruit,2026,5,22,0,145,28.814,218.773,77.275,309.29318
2026-06-01,Ampara,Jackfruit,2026,6,23,0,152,28.71,199.886,75.93599999999999,271.84644
2026-06-08,Ampara,Jackfruit,2026,6,24,0,159,28.75,135.393,73.08099999999999,276.7224
2026-06-15,Ampara,Jackfruit,2026,6,25,0,166,27.383000000000003,180.77,64.561,248.43855
2026-06-22,Ampara,Jackfruit,2026,6,26,0,173,31.643,135.921,64.822,316.02338
2026-06-29,Ampara,Jackfruit,2026,6,27,0,180,26.979,218.77,71.98899999999999,285.76584
2026-07-06,Ampara,Jackfruit,2026,7,28,0,187,26.878,206.89,81.589,254.91449
2026-07-13,Ampara,Jackfruit,2026,7,29,0,194,27.156999999999996,188.622,76.117,300.35034
2026-07-20,Ampara,Jackfruit,2026,7,30,0,201,27.363541666666666,101.94895833333334,73.28541666666666,339.57993
2026-07-27,Ampara,Jackfruit,2026,7,31,0,208,28.7020202020202,156.96363636363637,68.6131313131313,246.13255
2026-08-03,Ampara,Jackfruit,2026,8,32,0,215,29.432,193.123,68.88900000000001,313.0818
2026-08-10,Ampara,Jackfruit,2026,8,33,0,222,28.198,207.59900000000002,72.89699999999999,263.40363
2026-08-17,Ampara,Jackfruit,2026,8,34,0,229,27.45,179.38400000000001,77.875,287.12503
2026-08-24,Ampara,Jackfruit,2026,8,35,0,236,29.169,152.155,75.515,260.23587
2026-08-31,Ampara,Jackfruit,2026,8,36,0,243,28.615,105.49,71.035,320.6227
2026-09-07,Ampara,Jackfruit,2026,9,37,0,250,28.635,169.07,65.051,160.30273
2026-09-14,Ampara,Jackfruit,2026,9,38,0,257,28.805,140.028,64.926,217.11288
2026-09-21,Ampara,Jackfruit,2026,9,39,0,264,28.680999999999997,236.69799999999998,74.22399999999999,267.82516
2026-09-28,Ampara,Jackfruit,2026,9,40,0,271,28.151,160.386,77.383,265.61484
2026-10-05,Ampara,Jackfruit,2026,10,41,0,278,28.116999999999997,153.266,74.245,286.44534
2026-10-12,Ampara,Jackfruit,2026,10,42,0,285,28.329,146.89,68.124,192.04398
2026-10-19,Ampara,Jackfruit,2026,10,43,0,292,28.10104166666667,177.65104166666666,67.98645833333333,252.97096
2026-10-26,Ampara,Jackfruit,2026,10,44,0,299,28.665656565656565,182.1888888888889,66.4040404040404,238.43214
2026-11-02,Ampara,Jackfruit,2026,11,45,0,306,28.983,221.00599999999997,76.313,278.9519
2026-11-09,Ampara,Jackfruit,2026,11,46,0,313,28.605,203.769,75.652,209.24805
2026-11-16,Ampara,Jackfruit,2026,11,47,0,320,28.5,137.50300000000001,74.323,276.59326
2026-11-23,Ampara,Jackfruit,2026,11,48,0,327,27.949,170.74,64.983,210.42009
2026-11-30,Ampara,Jackfruit,2026,11,49,0,334,31.361,141.355,64.546,254.89038
2026-12-07,Ampara,Jackfruit,2026,12,50,0,341,27.115,208.484,70.95100000000001,236.63864
2026-12-14,Ampara,Jackfruit,2026,12,51,0,348,26.912,212.89700000000002,81.889,263.77014
2026-12-21,Ampara,Jackfruit,2026,12,52,0,355,27.090999999999998,198.87599999999998,75.947,293.26993
2026-12-28,Ampara,Jackfruit,2026,12,53,0,362,22.060000000000002,105.02000000000001,82.03999999999999,348.7586
2026-01-05,Ampara,Knol-Khol,2026,1,2,0,5,27.037,185.993,64.065,288.59122
2026-01-12,Ampara,Knol-Khol,2026,1,3,0,12,31.693,133.589,65.282,223.65874
2026-01-19,Ampara,Knol-Khol,2026,1,4,0,19,26.83020833333333,227.828125,72.75416666666666,312.23746
2026-01-26,Ampara,Knol-Khol,2026,1,5,0,26,26.924242424242426,205.3959595959596,81.43939393939394,248.59799
2026-02-02,Ampara,Knol-Khol,2026,2,6,0,33,27.221,182.017,76.204,269.72876
2026-02-09,Ampara,Knol-Khol,2026,2,7,0,40,27.249000000000002,105.069,72.76599999999999,347.46045
2026-02-16,Ampara,Knol-Khol,2026,2,8,0,47,28.939,161.154,68.609,256.4806
2026-02-23,Ampara,Knol-Khol,2026,2,9,0,54,29.357,187.767,68.955,303.47504
2026-03-02,Ampara,Knol-Khol,2026,3,10,0,61,27.912,216.172,73.837,338.14368
2026-03-09,Ampara,Knol-Khol,2026,3,11,0,68,27.84,177.886,77.325,235.67793
2026-03-16,Ampara,Knol-Khol,2026,3,12,0,75,29.116999999999997,140.30700000000002,75.327,248.2697
2026-03-23,Ampara,Knol-Khol,2026,3,13,0,82,28.436999999999998,111.47200000000001,70.755,297.58804
2026-03-30,Ampara,Knol-Khol,2026,3,14,0,89,28.957000000000004,168.356,64.565,292.25018
2026-04-06,Ampara,Knol-Khol,2026,4,15,0,96,28.505,147.224,65.296,259.98923
2026-04-13,Ampara,Knol-Khol,2026,4,16,0,103,28.765,229.479,75.57600000000001,323.93942
2026-04-20,Ampara,Knol-Khol,2026,4,17,0,110,28.04375,164.709375,76.97395833333333,235.21768
2026-04-27,Ampara,Knol-Khol,2026,4,18,0,117,28.141414141414142,150.05757575757576,73.72020202020201,302.1725
2026-05-04,Ampara,Knol-Khol,2026,5,19,0,124,28.416,149.14700000000002,67.967,248.17729
2026-05-11,Ampara,Knol-Khol,2026,5,20,0,131,28.389,175.29,68.015,269.71402
2026-05-18,Ampara,Knol-Khol,2026,5,21,0,138,28.447999999999997,187.808,66.635,302.50513
2026-05-25,Ampara,Knol-Khol,2026,5,22,0,145,28.814,218.773,77.275,267.05334
2026-06-01,Ampara,Knol-Khol,2026,6,23,0,152,28.71,199.886,75.93599999999999,274.0306
2026-06-08,Ampara,Knol-Khol,2026,6,24,0,159,28.75,135.393,73.08099999999999,252.71605
2026-06-15,Ampara,Knol-Khol,2026,6,25,0,166,27.383000000000003,180.77,64.561,270.6773
2026-06-22,Ampara,Knol-Khol,2026,6,26,0,173,31.643,135.921,64.822,200.05756
2026-06-29,Ampara,Knol-Khol,2026,6,27,0,180,26.979,218.77,71.98899999999999,291.78067
2026-07-06,Ampara,Knol-Khol,2026,7,28,0,187,26.878,206.89,81.589,248.19081
2026-07-13,Ampara,Knol-Khol,2026,7,29,0,194,27.156999999999996,188.622,76.117,271.62354
2026-07-20,Ampara,Knol-Khol,2026,7,30,0,201,27.363541666666666,101.94895833333334,73.28541666666666,349.9156
2026-07-27,Ampara,Knol-Khol,2026,7,31,0,208,28.7020202020202,156.96363636363637,68.6131313131313,268.4008
2026-08-03,Ampara,Knol-Khol,2026,8,32,0,215,29.432,193.123,68.88900000000001,270.2373
2026-08-10,Ampara,Knol-Khol,2026,8,33,0,222,28.198,207.59900000000002,72.89699999999999,347.4734
2026-08-17,Ampara,Knol-Khol,2026,8,34,0,229,27.45,179.38400000000001,77.875,206.94034
2026-08-24,Ampara,Knol-Khol,2026,8,35,0,236,29.169,152.155,75.515,260.52557
2026-08-31,Ampara,Knol-Khol,2026,8,36,0,243,28.615,105.49,71.035,318.83023
2026-09-07,Ampara,Knol-Khol,2026,9,37,0,250,28.635,169.07,65.051,276.64755
2026-09-14,Ampara,Knol-Khol,2026,9,38,0,257,28.805,140.028,64.926,218.85521
2026-09-21,Ampara,Knol-Khol,2026,9,39,0,264,28.680999999999997,236.69799999999998,74.22399999999999,268.31525
2026-09-28,Ampara,Knol-Khol,2026,9,40,0,271,28.151,160.386,77.383,222.8469
2026-10-05,Ampara,Knol-Khol,2026,10,41,0,278,28.116999999999997,153.266,74.245,211.2097
2026-10-12,Ampara,Knol-Khol,2026,10,42,0,285,28.329,146.89,68.124,266.655
2026-10-19,Ampara,Knol-Khol,2026,10,43,0,292,28.10104166666667,177.65104166666666,67.98645833333333,231.6922
2026-10-26,Ampara,Knol-Khol,2026,10,44,0,299,28.665656565656565,182.1888888888889,66.4040404040404,281.08807
2026-11-02,Ampara,Knol-Khol,2026,11,45,0,306,28.983,221.00599999999997,76.313,305.53577
2026-11-09,Ampara,Knol-Khol,2026,11,46,0,313,28.605,203.769,75.652,316.46127
2026-11-16,Ampara,Knol-Khol,2026,11,47,0,320,28.5,137.50300000000001,74.323,198.647
2026-11-23,Ampara,Knol-Khol,2026,11,48,0,327,27.949,170.74,64.983,261.82028
