WeekStart,Region,Commodity,Price,Temperature_C,Rainfall_mm,Humidity_pct,Year,Month,WeekOfYear,DayOfWeek,DayOfYear
2020-05-11,Ampara,Beetroot,441.54,20.1,156.6,77.3,2020,5,20,0,132
2020-05-18,Ampara,Beetroot,50.21,36.4,81.3,57.3,2020,5,21,0,139
2020-05-25,Ampara,Beetroot,278.68,29.2,377.2,65.3,2020,5,22,0,146
2020-06-01,Ampara,Beetroot,403.94,28.5,121.9,92.6,2020,6,23,0,153
2020-06-08,Ampara,Beetroot,139.57,34.4,384.0,69.3,2020,6,24,0,160
2020-06-15,Ampara,Beetroot,147.5,23.3,146.8,56.5,2020,6,25,0,167
2020-06-22,Ampara,Beetroot,162.32,37.4,9.3,53.9,2020,6,26,0,174
2020-06-29,Ampara,Beetroot,66.99,25.2,198.9,81.4,2020,6,27,0,181
2020-07-06,Ampara,Beetroot,306.13,20.4,358.1,81.8,2020,7,28,0,188
2020-07-13,Ampara,Beetroot,176.6,25.0,188.0,81.2,2020,7,29,0,195
2020-07-20,Ampara,Beetroot,335.91,20.1,49.7,82.6,2020,7,30,0,202
2020-07-27,Ampara,Beetroot,377.25,35.5,43.0,83.0,2020,7,31,0,209
2020-08-03,Ampara,Beetroot,473.02,25.0,396.2,78.7,2020,8,32,0,216
2020-08-10,Ampara,Beetroot,142.62,20.2,153.0,61.6,2020,8,33,0,223
2020-08-17,Ampara,Beetroot,499.52,36.2,276.2,75.4,2020,8,34,0,230
2020-08-24,Ampara,Beetroot,88.24,29.0,33.3,79.6,2020,8,35,0,237
2020-08-31,Ampara,Beetroot,494.67,30.7,63.9,82.1,2020,8,36,0,244
2020-09-07,Ampara,Beetroot,98.65,28.6,66.5,60.6,2020,9,37,0,251
2020-09-14,Ampara,Beetroot,125.05,33.7,210.0,60.0,2020,9,38,0,258
2020-09-21,Ampara,Beetroot,86.6,32.5,39.5,71.0,2020,9,39,0,265
2020-09-28,Ampara,Beetroot,423.58,24.0,193.1,84.8,2020,9,40,0,272
2020-10-05,Ampara,Beetroot,433.74,29.1,284.2,61.8,2020,10,41,0,279
2020-10-12,Ampara,Beetroot,107.05,29.8,145.4,79.6,2020,10,42,0,286
2020-10-19,Ampara,Beetroot,441.54,20.1,156.6,77.3,2020,10,43,0,293
2020-10-26,Ampara,Beetroot,50.21,36.4,81.3,57.3,2020,10,44,0,300
2020-11-02,Ampara,Beetroot,278.68,29.2,377.2,65.3,2020,11,45,0,307
2020-11-09,Ampara,Beetroot,403.94,28.5,121.9,92.6,2020,11,46,0,314
2020-11-16,Ampara,Beetroot,139.57,34.4,384.0,69.3,2020,11,47,0,321
2020-11-23,Ampara,Beetroot,147.5,23.3,146.8,56.5,2020,11,48,0,328
2020-11-30,Ampara,Beetroot,162.32,37.4,9.3,53.9,2020,11,49,0,335
2020-12-07,Ampara,Beetroot,66.99,25.2,198.9,81.4,2020,12,50,0,342
2020-12-14,Ampara,Beetroot,306.13,20.4,358.1,81.8,2020,12,51,0,349
2020-12-21,Ampara,Beetroot,176.6,25.0,188.0,81.2,2020,12,52,0,356
2020-12-28,Ampara,Beetroot,335.91,20.1,49.7,82.6,2020,12,53,0,363
2021-01-04,Ampara,Beetroot,377.25,35.5,43.0,83.0,2021,1,1,0,4
2021-01-11,Ampara,Beetroot,473.02,25.0,396.2,78.7,2021,1,2,0,11
2021-01-18,Ampara,Beetroot,142.62,20.2,153.0,61.6,2021,1,3,0,18
2021-01-25,Ampara,Beetroot,499.52,36.2,276.2,75.4,2021,1,4,0,25
2021-02-01,Ampara,Beetroot,88.24,29.0,33.3,79.6,2021,2,5,0,32
2021-02-08,Ampara,Beetroot,494.67,30.7,63.9,82.1,2021,2,6,0,39
2021-02-15,Ampara,Beetroot,98.65,28.6,66.5,60.6,2021,2,7,0,46
2021-02-22,Ampara,Beetroot,125.05,33.7,210.0,60.0,2021,2,8,0,53
2021-03-01,Ampara,Beetroot,86.6,32.5,39.5,71.0,2021,3,9,0,60
2021-03-08,Ampara,Beetroot,423.58,24.0,193.1,84.8,2021,3,10,0,67
2021-03-15,Ampara,Beetroot,433.74,29.1,284.2,61.8,2021,3,11,0,74
2021-03-22,Ampara,Beetroot,107.05,29.8,145.4,79.6,2021,3,12,0,81
2021-03-29,Ampara,Beetroot,441.54,20.1,156.6,77.3,2021,3,13,0,88
2021-04-05,Ampara,Beetroot,50.21,36.4,81.3,57.3,2021,4,14,0,95
2021-04-12,Ampara,Beetroot,278.68,29.2,377.2,65.3,2021,4,15,0,102
2021-04-19,Ampara,Beetroot,403.94,28.5,121.9,92.6,2021,4,16,0,109
2021-05-03,Ampara,Beetroot,139.57,34.4,384.0,69.3,2021,5,18,0,123
2021-05-10,Ampara,Beetroot,147.5,23.3,146.8,56.5,2021,5,19,0,130
2021-05-17,Ampara,Beetroot,162.32,37.4,9.3,53.9,2021,5,20,0,137
2021-05-24,Ampara,Beetroot,66.99,25.2,198.9,81.4,2021,5,21,0,144
2021-05-31,Ampara,Beetroot,306.13,20.4,358.1,81.8,2021,5,22,0,151
2021-06-07,Ampara,Beetroot,176.6,25.0,188.0,81.2,2021,6,23,0,158
2021-06-14,Ampara,Beetroot,335.91,20.1,49.7,82.6,2021,6,24,0,165
2021-06-21,Ampara,Beetroot,377.25,35.5,43.0,83.0,2021,6,25,0,172
2021-06-28,Ampara,Beetroot,473.02,25.0,396.2,78.7,2021,6,26,0,179
2021-07-05,Ampara,Beetroot,142.62,20.2,153.0,61.6,2021,7,27,0,186
2021-07-12,Ampara,Beetroot,499.52,36.2,276.2,75.4,2021,7,28,0,193
2021-07-19,Ampara,Beetroot,88.24,29.0,33.3,79.6,2021,7,29,0,200
2021-07-26,Ampara,Beetroot,494.67,30.7,63.9,82.1,2021,7,30,0,207
2021-08-02,Ampara,Beetroot,98.65,28.6,66.5,60.6,2021,8,31,0,214
2021-08-09,Ampara,Beetroot,125.05,33.7,210.0,60.0,2021,8,32,0,221
2021-08-16,Ampara,Beetroot,86.6,32.5,39.5,71.0,2021,8,33,0,228
2021-08-23,Ampara,Beetroot,423.58,24.0,193.1,84.8,2021,8,34,0,235
2021-08-30,Ampara,Beetroot,433.74,29.1,284.2,61.8,2021,8,35,0,242
2021-09-06,Ampara,Beetroot,107.05,29.8,145.4,79.6,2021,9,36,0,249
2021-09-13,Ampara,Beetroot,441.54,20.1,156.6,77.3,2021,9,37,0,256
2021-09-20,Ampara,Beetroot,50.21,36.4,81.3,57.3,2021,9,38,0,263
2021-09-27,Ampara,Beetroot,278.68,29.2,377.2,65.3,2021,9,39,0,270
2021-10-04,Ampara,Beetroot,403.94,28.5,121.9,92.6,2021,10,40,0,277
2021-10-11,Ampara,Beetroot,139.57,34.4,384.0,69.3,2021,10,41,0,284
2021-10-18,Ampara,Beetroot,147.5,23.3,146.8,56.5,2021,10,42,0,291
2021-10-25,Ampara,Beetroot,162.32,37.4,9.3,53.9,2021,10,43,0,298
2021-11-01,Ampara,Beetroot,66.99,25.2,198.9,81.4,2021,11,44,0,305
2021-11-08,Ampara,Beetroot,306.13,20.4,358.1,81.8,2021,11,45,0,312
2021-11-15,Ampara,Beetroot,176.6,25.0,188.0,81.2,2021,11,46,0,319
2021-11-22,Ampara,Beetroot,335.91,20.1,49.7,82.6,2021,11,47,0,326
2021-11-29,Ampara,Beetroot,377.25,35.5,43.0,83.0,2021,11,48,0,333
2021-12-06,Ampara,Beetroot,473.02,25.0,396.2,78.7,2021,12,49,0,340
2021-12-13,Ampara,Beetroot,142.62,20.2,153.0,61.6,2021,12,50,0,347
2021-12-20,Ampara,Beetroot,499.52,36.2,276.2,75.4,2021,12,51,0,354
2021-12-27,Ampara,Beetroot,88.24,29.0,33.3,79.6,2021,12,52,0,361
2022-01-03,Ampara,Beetroot,494.67,30.7,63.9,82.1,2022,1,1,0,3
2022-01-10,Ampara,Beetroot,98.65,28.6,66.5,60.6,2022,1,2,0,10
2022-01-17,Ampara,Beetroot,125.05,33.7,210.0,60.0,2022,1,3,0,17
2022-01-24,Ampara,Beetroot,86.6,32.5,39.5,71.0,2022,1,4,0,24
2022-01-31,Ampara,Beetroot,423.58,24.0,193.1,84.8,2022,1,5,0,31
2022-02-07,Ampara,Beetroot,433.74,29.1,284.2,61.8,2022,2,6,0,38
2022-02-14,Ampara,Beetroot,107.05,29.8,145.4,79.6,2022,2,7,0,45
2022-02-21,Ampara,Beetroot,441.54,20.1,156.6,77.3,2022,2,8,0,52
2022-02-28,Ampara,Beetroot,50.21,36.4,81.3,57.3,2022,2,9,0,59
2022-03-07,Ampara,Beetroot,278.68,29.2,377.2,65.3,2022,3,10,0,66
2022-03-14,Ampara,Beetroot,403.94,28.5,121.9,92.6,2022,3,11,0,73
2022-03-21,Ampara,Beetroot,139.57,34.4,384.0,69.3,2022,3,12,0,80
2022-03-28,Ampara,Beetroot,147.5,23.3,146.8,56.5,2022,3,13,0,87
2022-04-04,Ampara,Beetroot,162.32,37.4,9.3,53.9,2022,4,14,0,94
2022-04-11,Ampara,Beetroot,66.99,25.2,198.9,81.4,2022,4,15,0,101
2022-04-18,Ampara,Beetroot,306.13,20.4,358.1,81.8,2022,4,16,0,108
2022-04-25,Ampara,Beetroot,176.6,25.0,188.0,81.2,2022,4,17,0,115
2022-05-02,Ampara,Beetroot,335.91,20.1,49.7,82.6,2022,5,18,0,122
2022-05-09,Ampara,Beetroot,377.25,35.5,43.0,83.0,2022,5,19,0,129
2022-05-16,Ampara,Beetroot,473.02,25.0,396.2,78.7,2022,5,20,0,136
2022-05-23,Ampara,Beetroot,142.62,20.2,153.0,61.6,2022,5,21,0,143
2022-05-30,Ampara,Beetroot,499.52,36.2,276.2,75.4,2022,5,22,0,150
2022-06-06,Ampara,Beetroot,88.24,29.0,33.3,79.6,2022,6,23,0,157
2022-06-13,Ampara,Beetroot,494.67,30.7,63.9,82.1,2022,6,24,0,164
2022-06-20,Ampara,Beetroot,98.65,28.6,66.5,60.6,2022,6,25,0,171
2022-06-27,Ampara,Beetroot,125.05,33.7,210.0,60.0,2022,6,26,0,178
2022-07-04,Ampara,Beetroot,86.6,32.5,39.5,71.0,2022,7,27,0,185
2022-07-11,Ampara,Beetroot,423.58,24.0,193.1,84.8,2022,7,28,0,192
2022-07-18,Ampara,Beetroot,433.74,29.1,284.2,61.8,2022,7,29,0,199
2022-07-25,Ampara,Beetroot,107.05,29.8,145.4,79.6,2022,7,30,0,206
2022-08-01,Ampara,Beetroot,441.54,20.1,156.6,77.3,2022,8,31,0,213
2022-08-08,Ampara,Beetroot,50.21,36.4,81.3,57.3,2022,8,32,0,220
2022-08-15,Ampara,Beetroot,278.68,29.2,377.2,65.3,2022,8,33,0,227
2022-08-22,Ampara,Beetroot,403.94,28.5,121.9,92.6,2022,8,34,0,234
2022-08-29,Ampara,Beetroot,139.57,34.4,384.0,69.3,2022,8,35,0,241
2022-09-05,Ampara,Beetroot,147.5,23.3,146.8,56.5,2022,9,36,0,248
2022-09-12,Ampara,Beetroot,162.32,37.4,9.3,53.9,2022,9,37,0,255
2022-09-19,Ampara,Beetroot,66.99,25.2,198.9,81.4,2022,9,38,0,262
2022-09-26,Ampara,Beetroot,306.13,20.4,358.1,81.8,2022,9,39,0,269
2022-10-03,Ampara,Beetroot,176.6,25.0,188.0,81.2,2022,10,40,0,276
2022-10-10,Ampara,Beetroot,335.91,20.1,49.7,82.6,2022,10,41,0,283
2022-10-17,Ampara,Beetroot,377.25,35.5,43.0,83.0,2022,10,42,0,290
2022-10-24,Ampara,Beetroot,473.02,25.0,396.2,78.7,2022,10,43,0,297
2022-10-31,Ampara,Beetroot,142.62,20.2,153.0,61.6,2022,10,44,0,304
2022-11-07,Ampara,Beetroot,499.52,36.2,276.2,75.4,2022,11,45,0,311
2022-11-14,Ampara,Beetroot,88.24,29.0,33.3,79.6,2022,11,46,0,318
2022-11-21,Ampara,Beetroot,494.67,30.7,63.9,82.1,2022,11,47,0,325
2022-11-28,Ampara,Beetroot,98.65,28.6,66.5,60.6,2022,11,48,0,332
2022-12-05,Ampara,Beetroot,125.05,33.7,210.0,60.0,2022,12,49,0,339
2022-12-12,Ampara,Beetroot,86.6,32.5,39.5,71.0,2022,12,50,0,346
2022-12-19,Ampara,Beetroot,423.58,24.0,193.1,84.8,2022,12,51,0,353
2022-12-26,Ampara,Beetroot,433.74,29.1,284.2,61.8,2022,12,52,0,360
2023-01-02,Ampara,Beetroot,107.05,29.8,145.4,79.6,2023,1,1,0,2
2023-01-09,Ampara,Beetroot,441.54,20.1,156.6,77.3,2023,1,2,0,9
2023-01-16,Ampara,Beetroot,50.21,36.4,81.3,57.3,2023,1,3,0,16
2023-01-23,Ampara,Beetroot,278.68,29.2,377.2,65.3,2023,1,4,0,23
2023-01-30,Ampara,Beetroot,403.94,28.5,121.9,92.6,2023,1,5,0,30
2023-02-06,Ampara,Beetroot,139.57,34.4,384.0,69.3,2023,2,6,0,37
2023-02-13,Ampara,Beetroot,147.5,23.3,146.8,56.5,2023,2,7,0,44
2023-02-20,Ampara,Beetroot,162.32,37.4,9.3,53.9,2023,2,8,0,51
2023-02-27,Ampara,Beetroot,66.99,25.2,198.9,81.4,2023,2,9,0,58
2023-03-06,Ampara,Beetroot,306.13,20.4,358.1,81.8,2023,3,10,0,65
2023-03-13,Ampara,Beetroot,176.6,25.0,188.0,81.2,2023,3,11,0,72
2023-03-20,Ampara,Beetroot,335.91,20.1,49.7,82.6,2023,3,12,0,79
2023-03-27,Ampara,Beetroot,377.25,35.5,43.0,83.0,2023,3,13,0,86
2023-04-03,Ampara,Beetroot,473.02,25.0,396.2,78.7,2023,4,14,0,93
2023-04-10,Ampara,Beetroot,142.62,20.2,153.0,61.6,2023,4,15,0,100
2023-04-17,Ampara,Beetroot,499.52,36.2,276.2,75.4,2023,4,16,0,107
2023-04-24,Ampara,Beetroot,88.24,29.0,33.3,79.6,2023,4,17,0,114
2023-05-01,Ampara,Beetroot,494.67,30.7,63.9,82.1,2023,5,18,0,121
2023-05-08,Ampara,Beetroot,98.65,28.6,66.5,60.6,2023,5,19,0,128
2023-05-15,Ampara,Beetroot,125.05,33.7,210.0,60.0,2023,5,20,0,135
2023-05-22,Ampara,Beetroot,86.6,32.5,39.5,71.0,2023,5,21,0,142
2023-05-29,Ampara,Beetroot,423.58,24.0,193.1,84.8,2023,5,22,0,149
2023-06-05,Ampara,Beetroot,433.74,29.1,284.2,61.8,2023,6,23,0,156
2023-06-12,Ampara,Beetroot,107.05,29.8,145.4,79.6,2023,6,24,0,163
2023-06-19,Ampara,Beetroot,441.54,20.1,156.6,77.3,2023,6,25,0,170
2023-06-26,Ampara,Beetroot,50.21,36.4,81.3,57.3,2023,6,26,0,177
2023-07-03,Ampara,Beetroot,278.68,29.2,377.2,65.3,2023,7,27,0,184
2023-07-10,Ampara,Beetroot,403.94,28.5,121.9,92.6,2023,7,28,0,191
2023-07-17,Ampara,Beetroot,139.57,34.4,384.0,69.3,2023,7,29,0,198
2023-07-24,Ampara,Beetroot,147.5,23.3,146.8,56.5,2023,7,30,0,205
2023-07-31,Ampara,Beetroot,162.32,37.4,9.3,53.9,2023,7,31,0,212
2023-08-07,Ampara,Beetroot,66.99,25.2,198.9,81.4,2023,8,32,0,219
2023-08-14,Ampara,Beetroot,306.13,20.4,358.1,81.8,2023,8,33,0,226
2023-08-21,Ampara,Beetroot,176.6,25.0,188.0,81.2,2023,8,34,0,233
2023-08-28,Ampara,Beetroot,335.91,20.1,49.7,82.6,2023,8,35,0,240
2023-09-04,Ampara,Beetroot,377.25,35.5,43.0,83.0,2023,9,36,0,247
2023-09-11,Ampara,Beetroot,473.02,25.0,396.2,78.7,2023,9,37,0,254
2023-09-18,Ampara,Beetroot,142.62,20.2,153.0,61.6,2023,9,38,0,261
2023-09-25,Ampara,Beetroot,499.52,36.2,276.2,75.4,2023,9,39,0,268
2023-10-02,Ampara,Beetroot,88.24,29.0,33.3,79.6,2023,10,40,0,275
2023-10-09,Ampara,Beetroot,494.67,30.7,63.9,82.1,2023,10,41,0,282
2023-10-16,Ampara,Beetroot,98.65,28.6,66.5,60.6,2023,10,42,0,289
2023-10-23,Ampara,Beetroot,125.05,33.7,210.0,60.0,2023,10,43,0,296
2023-10-30,Ampara,Beetroot,86.6,32.5,39.5,71.0,2023,10,44,0,303
2023-11-06,Ampara,Beetroot,423.58,24.0,193.1,84.8,2023,11,45,0,310
2023-11-13,Ampara,Beetroot,433.74,29.1,284.2,61.8,2023,11,46,0,317
2023-11-20,Ampara,Beetroot,107.05,29.8,145.4,79.6,2023,11,47,0,324
2023-11-27,Ampara,Beetroot,441.54,20.1,156.6,77.3,2023,11,48,0,331
2023-12-04,Ampara,Beetroot,50.21,36.4,81.3,57.3,2023,12,49,0,338
2023-12-11,Ampara,Beetroot,278.68,29.2,377.2,65.3,2023,12,50,0,345
2023-12-18,Ampara,Beetroot,403.94,28.5,121.9,92.6,2023,12,51,0,352
2023-12-25,Ampara,Beetroot,139.57,34.4,384.0,69.3,2023,12,52,0,359
2024-01-01,Ampara,Beetroot,147.5,23.3,146.8,56.5,2024,1,1,0,1
2024-01-08,Ampara,Beetroot,162.32,37.4,9.3,53.9,2024,1,2,0,8
2024-01-15,Ampara,Beetroot,66.99,25.2,198.9,81.4,2024,1,3,0,15
2024-01-22,Ampara,Beetroot,306.13,20.4,358.1,81.8,2024,1,4,0,22
2024-01-29,Ampara,Beetroot,176.6,25.0,188.0,81.2,2024,1,5,0,29
2024-02-05,Ampara,Beetroot,335.91,20.1,49.7,82.6,2024,2,6,0,36
2024-02-12,Ampara,Beetroot,377.25,35.5,43.0,83.0,2024,2,7,0,43
2024-02-19,Ampara,Beetroot,473.02,25.0,396.2,78.7,2024,2,8,0,50
2024-02-26,Ampara,Beetroot,142.62,20.2,153.0,61.6,2024,2,9,0,57
2024-03-04,Ampara,Beetroot,499.52,36.2,276.2,75.4,2024,3,10,0,64
2024-03-11,Ampara,Beetroot,88.24,29.0,33.3,79.6,2024,3,11,0,71
2024-03-18,Ampara,Beetroot,494.67,30.7,63.9,82.1,2024,3,12,0,78
2024-03-25,Ampara,Beetroot,98.65,28.6,66.5,60.6,2024,3,13,0,85
2024-04-01,Ampara,Beetroot,125.05,33.7,210.0,60.0,2024,4,14,0,92
2024-04-08,Ampara,Beetroot,86.6,32.5,39.5,71.0,2024,4,15,0,99
2024-04-15,Ampara,Beetroot,423.58,24.0,193.1,84.8,2024,4,16,0,106
2024-04-22,Ampara,Beetroot,433.74,29.1,284.2,61.8,2024,4,17,0,113
2024-04-29,Ampara,Beetroot,107.05,29.8,145.4,79.6,2024,4,18,0,120
2024-05-06,Ampara,Beetroot,441.54,20.1,156.6,77.3,2024,5,19,0,127
2024-05-13,Ampara,Beetroot,50.21,36.4,81.3,57.3,2024,5,20,0,134
2024-05-20,Ampara,Beetroot,278.68,29.2,377.2,65.3,2024,5,21,0,141
2024-05-27,Ampara,Beetroot,403.94,28.5,121.9,92.6,2024,5,22,0,148
2024-06-03,Ampara,Beetroot,139.57,34.4,384.0,69.3,2024,6,23,0,155
2024-06-10,Ampara,Beetroot,147.5,23.3,146.8,56.5,2024,6,24,0,162
2024-06-17,Ampara,Beetroot,162.32,37.4,9.3,53.9,2024,6,25,0,169
2024-06-24,Ampara,Beetroot,66.99,25.2,198.9,81.4,2024,6,26,0,176
2024-07-01,Ampara,Beetroot,306.13,20.4,358.1,81.8,2024,7,27,0,183
2024-07-08,Ampara,Beetroot,176.6,25.0,188.0,81.2,2024,7,28,0,190
2024-07-15,Ampara,Beetroot,335.91,20.1,49.7,82.6,2024,7,29,0,197
2024-07-22,Ampara,Beetroot,377.25,35.5,43.0,83.0,2024,7,30,0,204
2024-07-29,Ampara,Beetroot,473.02,25.0,396.2,78.7,2024,7,31,0,211
2024-08-05,Ampara,Beetroot,142.62,20.2,153.0,61.6,2024,8,32,0,218
2024-08-12,Ampara,Beetroot,499.52,36.2,276.2,75.4,2024,8,33,0,225
2024-08-19,Ampara,Beetroot,88.24,29.0,33.3,79.6,2024,8,34,0,232
2024-08-26,Ampara,Beetroot,494.67,30.7,63.9,82.1,2024,8,35,0,239
2024-09-02,Ampara,Beetroot,98.65,28.6,66.5,60.6,2024,9,36,0,246
2024-09-09,Ampara,Beetroot,125.05,33.7,210.0,60.0,2024,9,37,0,253
2024-09-16,Ampara,Beetroot,86.6,32.5,39.5,71.0,2024,9,38,0,260
2024-09-23,Ampara,Beetroot,423.58,24.0,193.1,84.8,2024,9,39,0,267
2024-09-30,Ampara,Beetroot,433.74,29.1,284.2,61.8,2024,9,40,0,274
2024-10-07,Ampara,Beetroot,107.05,29.8,145.4,79.6,2024,10,41,0,281
2024-10-14,Ampara,Beetroot,441.54,20.1,156.6,77.3,2024,10,42,0,288
2024-10-21,Ampara,Beetroot,50.21,36.4,81.3,57.3,2024,10,43,0,295
2024-10-28,Ampara,Beetroot,278.68,29.2,377.2,65.3,2024,10,44,0,302
2024-11-04,Ampara,Beetroot,403.94,28.5,121.9,92.6,2024,11,45,0,309
2024-11-11,Ampara,Beetroot,139.57,34.4,384.0,69.3,2024,11,46,0,316
2024-11-18,Ampara,Beetroot,147.5,23.3,146.8,56.5,2024,11,47,0,323
2024-11-25,Ampara,Beetroot,162.32,37.4,9.3,53.9,2024,11,48,0,330
2024-12-02,Ampara,Beetroot,66.99,25.2,198.9,81.4,2024,12,49,0,337
2024-12-09,Ampara,Beetroot,306.13,20.4,358.1,81.8,2024,12,50,0,344
2024-12-16,Ampara,Beetroot,176.6,25.0,188.0,81.2,2024,12,51,0,351
2024-12-23,Ampara,Beetroot,335.91,20.1,49.7,82.6,2024,12,52,0,358
2019-12-30,Ampara,Bitter Melon,312.97,34.4,384.0,69.3,2019,12,1,0,364
2020-01-06,Ampara,Bitter Melon,154.29,23.3,146.8,56.5,2020,1,2,0,6
2020-01-13,Ampara,Bitter Melon,338.35,37.4,9.3,53.9,2020,1,3,0,13
2020-01-20,Ampara,Bitter Melon,108.63,26.3,246.0,76.5,2020,1,4,0,20
2020-01-27,Ampara,Bitter Melon,273.99,25.2,198.9,81.4,2020,1,5,0,27
2020-02-03,Ampara,Bitter Melon,164.19,20.4,358.1,81.8,2020,2,6,0,34
2020-02-10,Ampara,Bitter Melon,487.16,20.1,49.7,82.6,2020,2,7,0,41
2020-02-17,Ampara,Bitter Melon,55.65,35.5,43.0,83.0,2020,2,8,0,48
2020-02-24,Ampara,Bitter Melon,423.93,25.0,396.2,78.7,2020,2,9,0,55
2020-03-02,Ampara,Bitter Melon,301.26,32.9,53.0,73.9,2020,3,10,0,62
2020-03-09,Ampara,Bitter Melon,284.5,20.2,153.0,61.6,2020,3,11,0,69
2020-03-16,Ampara,Bitter Melon,314.42,29.0,33.3,79.6,2020,3,12,0,76
2020-03-23,Ampara,Bitter Melon,329.41,30.7,63.9,82.1,2020,3,13,0,83
2020-03-30,Ampara,Bitter Melon,78.82,28.6,66.5,60.6,2020,3,14,0,90
2020-04-06,Ampara,Bitter Melon,134.71,24.1,108.1,53.3,2020,4,15,0,97
2020-04-13,Ampara,Bitter Melon,313.16,33.7,210.0,60.0,2020,4,16,0,104
2020-04-20,Ampara,Bitter Melon,472.23,32.5,39.5,71.0,2020,4,17,0,111
2020-04-27,Ampara,Bitter Melon,475.72,29.1,284.2,61.8,2020,4,18,0,118
2020-05-04,Ampara,Bitter Melon,312.96,29.8,145.4,79.6,2020,5,19,0,125
2020-05-11,Ampara,Bitter Melon,56.31,20.1,156.6,77.3,2020,5,20,0,132
2020-05-18,Ampara,Bitter Melon,467.27,29.0,263.8,58.0,2020,5,21,0,139
2020-05-25,Ampara,Bitter Melon,357.61,36.4,81.3,57.3,2020,5,22,0,146
2020-06-01,Ampara,Bitter Melon,219.13,29.2,377.2,65.3,2020,6,23,0,153
2020-06-08,Ampara,Bitter Melon,312.97,34.4,384.0,69.3,2020,6,24,0,160
2020-06-15,Ampara,Bitter Melon,154.29,23.3,146.8,56.5,2020,6,25,0,167
2020-06-22,Ampara,Bitter Melon,338.35,37.4,9.3,53.9,2020,6,26,0,174
2020-06-29,Ampara,Bitter Melon,108.63,26.3,246.0,76.5,2020,6,27,0,181
2020-07-06,Ampara,Bitter Melon,273.99,25.2,198.9,81.4,2020,7,28,0,188
2020-07-13,Ampara,Bitter Melon,164.19,20.4,358.1,81.8,2020,7,29,0,195
2020-07-20,Ampara,Bitter Melon,487.16,20.1,49.7,82.6,2020,7,30,0,202
2020-07-27,Ampara,Bitter Melon,55.65,35.5,43.0,83.0,2020,7,31,0,209
2020-08-03,Ampara,Bitter Melon,423.93,25.0,396.2,78.7,2020,8,32,0,216
2020-08-10,Ampara,Bitter Melon,301.26,32.9,53.0,73.9,2020,8,33,0,223
2020-08-17,Ampara,Bitter Melon,284.5,20.2,153.0,61.6,2020,8,34,0,230
2020-08-24,Ampara,Bitter Melon,314.42,29.0,33.3,79.6,2020,8,35,0,237
2020-08-31,Ampara,Bitter Melon,329.41,30.7,63.9,82.1,2020,8,36,0,244
2020-09-07,Ampara,Bitter Melon,78.82,28.6,66.5,60.6,2020,9,37,0,251
2020-09-14,Ampara,Bitter Melon,134.71,24.1,108.1,53.3,2020,9,38,0,258
2020-09-21,Ampara,Bitter Melon,313.16,33.7,210.0,60.0,2020,9,39,0,265
2020-09-28,Ampara,Bitter Melon,472.23,32.5,39.5,71.0,2020,9,40,0,272
2020-10-05,Ampara,Bitter Melon,475.72,29.1,284.2,61.8,2020,10,41,0,279
2020-10-12,Ampara,Bitter Melon,312.96,29.8,145.4,79.6,2020,10,42,0,286
2020-10-19,Ampara,Bitter Melon,56.31,20.1,156.6,77.3,2020,10,43,0,293
2020-10-26,Ampara,Bitter Melon,467.27,29.0,263.8,58.0,2020,10,44,0,300
2020-11-02,Ampara,Bitter Melon,357.61,36.4,81.3,57.3,2020,11,45,0,307
2020-11-09,Ampara,Bitter Melon,219.13,29.2,377.2,65.3,2020,11,46,0,314
2020-11-16,Ampara,Bitter Melon,312.97,34.4,384.0,69.3,2020,11,47,0,321
2020-11-23,Ampara,Bitter Melon,154.29,23.3,146.8,56.5,2020,11,48,0,328
2020-11-30,Ampara,Bitter Melon,338.35,37.4,9.3,53.9,2020,11,49,0,335
2020-12-07,Ampara,Bitter Melon,108.63,26.3,246.0,76.5,2020,12,50,0,342
2020-12-14,Ampara,Bitter Melon,273.99,25.2,198.9,81.4,2020,12,51,0,349
2020-12-21,Ampara,Bitter Melon,164.19,20.4,358.1,81.8,2020,12,52,0,356
2020-12-28,Ampara,Bitter Melon,487.16,20.1,49.7,82.6,2020,12,53,0,363
2021-01-04,Ampara,Bitter Melon,55.65,35.5,43.0,83.0,2021,1,1,0,4
2021-01-11,Ampara,Bitter Melon,423.93,25.0,396.2,78.7,2021,1,2,0,11
2021-01-18,Ampara,Bitter Melon,301.26,32.9,53.0,73.9,2021,1,3,0,18
2021-01-25,Ampara,Bitter Melon,284.5,20.2,153.0,61.6,2021,1,4,0,25
2021-02-01,Ampara,Bitter Melon,314.42,29.0,33.3,79.6,2021,2,5,0,32
2021-02-08,Ampara,Bitter Melon,329.41,30.7,63.9,82.1,2021,2,6,0,39
2021-02-15,Ampara,Bitter Melon,78.82,28.6,66.5,60.6,2021,2,7,0,46
2021-02-22,Ampara,Bitter Melon,134.71,24.1,108.1,53.3,2021,2,8,0,53
2021-03-01,Ampara,Bitter Melon,313.16,33.7,210.0,60.0,2021,3,9,0,60
2021-03-08,Ampara,Bitter Melon,472.23,32.5,39.5,71.0,2021,3,10,0,67
2021-03-15,Ampara,Bitter Melon,475.72,29.1,284.2,61.8,2021,3,11,0,74
2021-03-22,Ampara,Bitter Melon,312.96,29.8,145.4,79.6,2021,3,12,0,81
